Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101
1.0,-0.04614840723762598,0.2311777381530306,-0.30084548524541005,0.1816027284125372,0.15621780393643833,0.006367593616990321,0.1303438912801953,0.07559601297785826,-0.10200553593243084,0.9931124252124199,0.23944605524576887,-0.1016154404519216,0.0045120674731097205,-0.13069157684887517,-0.15078757793725958,-0.1202526901471149,0.17717166805799553,-0.09391075281212756,-0.10537005352866718,-0.05565639284078832,0.03704428216569105,-0.05964583972779694,-0.017263689042499673,-0.081033276088666,-0.030762912795389345,-0.0830651545871839,0.9475978453981646,0.16200367334397897,0.036705765621285975,0.05703126922989664,-0.0034182665093870097,0.14524721282937186,-0.005217167399837893,-0.10628355004246073,0.021769411823919473,-0.02940899241212285,-0.021379995090036418,0.23260290077388637,0.24756669531966918,0.25852949051181656,0.24809879008106717,0.08666628544840056,-0.26634098394941697,-0.2735582877337638,-0.22671009332250752,-0.2633476223402087,-0.037165282490321985,-0.09019063546583878,0.8851783444814527,0.3325635614529383,0.7415927467295341,0.1397446327596008,0.15633648722583085,0.1829203494086357,0.20755868988393977,0.1997654657196392,0.20122096072674062,0.20726752202121684,0.2116532060624138,-0.16837553187587206,0.18161013074638654,0.19030762310537794,0.12357245220295109,-0.03656683672635118,-0.003476088556306973,0.03154784199316169,-0.24785446773014735,0.20591283393652748,0.21849189347151882,-0.2052864255618422,0.8963244075005983,-0.08988744160910372,-0.25313609980094354,0.3261420664192661,-0.0854014287759244,-0.056665977382241405,0.06148150072804914,0.10804577046975289,-0.01213117556178881,0.0006890811385886168,0.01857489237098132,-0.006478610589357626,-0.009835481134076493,0.0040595180476944645,-0.024674580102120626,0.13043018315760194,0.08321432681312682,-0.03797635880186092,0.8212434713655232,0.651797292291988,0.17273148142975492,-0.12513328978070218,-0.12369063294641124,0.001609662430080323,-0.08963756609100645,0.7136524854074798,0.23189743178353278,0.27035552850007144,0.4663522938683093,0.3671573782735259
-0.04614840723762598,1.0,-0.06710913673428374,-0.23590692369869898,0.20199636509903693,0.4686592838263085,0.520461482681207,0.36733842616836415,0.2952251550915062,-0.6126661138088795,-0.047580557869734474,-0.015739294936095535,0.20943055897589874,0.4402688148621527,0.18257936399216612,-0.1551008652304323,-0.45141158109580404,0.11520406717552013,-0.3246995819406253,0.11143782174017342,-0.13071648240009903,-0.13167102858826923,0.04250609786216438,-0.007849699767280458,-0.055817925561758866,0.017090468519433896,-0.0850882343503885,-0.030139281409687867,0.0550854958636899,0.17214418479775243,0.10028565880332013,-0.03341249613971903,0.14381051923976199,0.11324000902282354,0.023286985286971908,-0.08404000949593168,0.054622492886970526,-0.0750446635550325,-0.4494605713632075,0.1549106757652661,-0.34912764117922435,-0.4093311250711075,0.84551448728586,0.2830672977997896,0.20566522526193382,0.1996437200472332,0.2697674801071338,-0.22567341809495664,-0.2685001509633094,-0.031316204738160706,0.020711241072738546,0.10582834782480312,0.028750794927461226,0.051887388746780054,0.0692031136843802,0.10357680853737149,0.2752367858534659,0.2884254640425884,0.29567729713240776,0.3064909853492748,-0.41894986919230176,0.4160716157831153,0.6615746779736651,0.7410989845864916,0.8929782795368382,0.82500020541125,0.7253714168657915,0.13800529766666308,0.5016380144511392,-0.33171655731317107,0.22158246678220198,-0.17559415290269945,0.23017376009024457,0.192774183555269,0.05148976543914348,-0.03700362349253983,0.25388487886297856,-0.007920689333109349,0.14336769329204951,0.1345837394072601,0.123738638246691,0.10042049547138206,0.15003050935662196,0.16795637841264494,0.1797182616659404,0.1812597591073261,0.13042517911394544,0.24799196693971942,-0.09644265776965745,-0.08216418229253376,-0.04301097209338981,0.31110719697433725,-0.04925310769196689,-0.05784221188481218,-0.10310924706952533,-0.0032771315839372488,-0.015077965902584705,-0.0040717308562018386,-0.051505566151408756,-0.09436752238327721,-0.03492259533593246
0.2311777381530306,-0.06710913673428374,1.0,-0.7943890392831177,-0.10673767599976475,-0.06658066389385305,0.12233841797493687,0.15347452112735577,0.13406798002674478,0.052933674922774065,0.2234692558658531,-0.0012691974671280278,-0.3606777579938972,-0.2275626604242363,-0.15288487067067794,-0.49291425012074347,0.1118156225115988,0.44493314616559837,-0.07239121400229051,-0.3599627471103012,-0.28688155681810934,-0.10251681975169193,-0.25469690929045574,-0.04851881056158595,-0.1155835297751148,-0.10820351336245053,-0.1518002107895272,0.3224608342938119,0.4902408358312136,0.2870463200856705,0.36735558701408094,-0.17997218839380397,0.3883186517484748,-0.273292951069421,-0.017563585429693745,0.09852564223414152,0.23450219617273077,-0.19577396943879907,0.4038616522204939,0.2849907341911241,0.4290020091059043,0.43242717203036146,0.04641530352114216,-0.7005957034091466,-0.7362441182057831,-0.6555732632951677,-0.6899040822564372,0.1684514707927212,0.0752150477123983,0.40279883796792354,0.8107003756835879,0.07628118950741493,0.165415061326392,0.19413339887317219,0.22728648332935433,0.24902757418612978,-0.03787376763452002,-0.0290215781683951,-0.02491793314103993,-0.020109158369693906,0.09613928516019485,-0.0467059643494466,0.18560565449391092,0.10892168089381173,-0.11159518274967711,-0.17193551384681383,0.10829608460081065,-0.376602973972091,0.15835698538912354,0.23467036680441303,-0.14560036118578334,0.27990818824704855,-0.252870846697309,-0.33920483007700664,0.4729056736035626,0.16871061650990926,-0.08607730881720563,0.48503549376491867,0.3030092045208744,-0.28774507228116497,-0.2697405694788265,-0.24614916152932115,-0.3212540948250069,-0.3047873289735478,-0.29333402103172895,-0.2792728156234192,0.1921881571617729,-0.0700043776922337,0.22083804638464372,0.2293231441837681,0.16713343361658947,-0.09811366137852996,0.09349413963190308,-0.04564563345615626,0.05635812831376637,-0.0028941065980372725,0.14975823835118737,0.09505320556354839,0.14702298521606036,0.2607926432085715,0.6312636346597027
-0.30084548524541005,-0.23590692369869898,-0.7943890392831177,1.0,-0.2702655743968095,-0.4441661247681311,-0.19401488139391082,-0.26685193553779085,-0.18380440847119775,0.13648281434728127,-0.2952368098028597,-0.052273316054702326,0.30868576865211245,0.11723444240501427,0.09698180309991443,0.5960672091830932,0.06720395362926392,-0.5895380143500011,0.22833762831156929,0.34333636573611787,0.3150832114579762,0.12332209341517127,0.1876137147985149,0.03982591713425964,0.14520445236202545,0.10644893966386297,0.2130380364311111,-0.3764094896474718,-0.5421385514591235,-0.4707621280450926,-0.4855739622064772,0.21816017223662015,-0.5174827987211478,0.2553730330337073,0.03821009022082611,0.027496576592458615,-0.26327450811935066,0.2604348701680621,-0.34178811055348435,-0.3780772437250449,-0.4467140172818943,-0.4075646011378572,-0.3968294439287681,0.638071206348415,0.7020322107215421,0.5968248703881972,0.6141558695184794,0.010076619634879195,0.15899760970690707,-0.42076058207138767,-0.8034519072989162,-0.30844990908095277,-0.23549636190158726,-0.29728730761898203,-0.35666632136958676,-0.4161320537214076,-0.403605561195657,-0.4240575046915954,-0.438165977866343,-0.45036539651750335,0.42149308830717414,-0.4544561657294076,-0.5918787168823657,-0.5227737889946646,-0.21449969452994555,-0.11670177283406699,-0.4705689387681817,0.5085155161347125,-0.6397950256028628,-0.3689090735944536,0.27993178010182923,-0.28092480187646507,0.17812303740852073,0.4408905093019565,-0.4509648297719371,0.007262936887473243,0.017374474115264844,-0.4810747978406204,-0.41914022389434097,0.09117850001488452,0.07297441351948676,0.061224043151986235,0.12807791300676066,0.12673167739754582,0.1207541394226372,0.1259210986937308,-0.33971040526184465,-0.1732917822818837,-0.05935810292812108,-0.2777431891299376,-0.23892465971897092,-0.37292399688305955,0.11379838899623845,0.16528545320173532,-0.019676501297679467,0.03241468888679895,-0.1313892000148139,-0.33745758772210455,-0.21563555265958395,-0.2762342104190006,-0.6847695762715429
0.1816027284125372,0.20199636509903693,-0.10673767599976475,-0.2702655743968095,1.0,0.2667426632286385,-0.025019905005522734,0.10072742038541917,0.05276119991653054,-0.2720195755374479,0.20059349174789023,0.26938005457097114,0.362964327263927,0.3107998609054116,-0.0876256569414305,0.16627734441829062,-0.3696421328993111,-0.059083605515537825,-0.17398434684617398,0.35345719019012134,0.31898422968181767,0.355612948005412,0.30012469656388474,0.11503596780701283,0.09579812606208424,0.19309899020009486,0.19903019318081686,0.08971096076649668,-0.1736108257537588,-0.16191307046559128,-0.23800025823030652,0.31894718801372623,-0.15898913288128957,0.2463078045240643,-0.0983214409152095,0.010821518519448577,-0.282805558715398,0.2860376643392158,-0.11080791874762311,0.20821207401791156,-0.01384833363005245,-0.0670808184089057,0.20535058328146527,0.14633066368686512,0.13023663505475316,0.19219613503571914,0.11151533550280235,-0.15637213442436243,-0.1791225840025108,0.0682509730594294,-0.04720363135444068,0.3817590351630954,0.193521893184074,0.2276015653927908,0.28942469335798043,0.3163657591540989,0.6469986184007521,0.6486082790861167,0.6767845386698461,0.6730640183627431,-0.47131902831001277,0.39311768200031083,0.24361816608288953,0.23805231882695754,0.21364031711781872,0.20765975256703684,0.22649217423631648,-0.1246322279308447,0.3516709507490789,0.059511308517250776,-0.08481439310504811,0.03886780787026775,0.24892292253419782,-0.10981004665229786,-0.13636068276406976,-0.3894861278200027,0.07445408365439822,-0.3050361867814791,-0.08102382547197758,0.5848733428551565,0.5875937472700444,0.5742506775888276,0.5681545782884008,0.5470898180351759,0.5376669969307966,0.5100422853369626,0.17859271984819966,0.3984136511181661,-0.22933892999391764,0.13133320906500934,0.16944044853031937,0.6574505229440987,-0.40527585300819674,-0.1895168050486625,-0.19492344447680915,-0.1982793747174478,-0.0010839690740843241,0.3899437603484315,0.2969206674428736,0.10188775764101395,0.037621786781355554
0.15621780393643833,0.4686592838263085,-0.06658066389385305,-0.4441661247681311,0.2667426632286385,1.0,0.14574122686607743,0.20587022097987545,0.08634336938716768,-0.2276941387113519,0.1539409878484035,0.03829845591446198,-0.14047112296271003,0.019628650594746718,0.08285549147540958,-0.4171614616576506,-0.1571961663424307,0.4197037720152988,-0.26201106698762183,-0.20473253472721442,-0.24202609331986163,-0.20059610134338657,-0.06389994328398035,-0.009753999414338667,-0.11400553028976201,-0.09588723978338659,-0.24011322701691704,0.19644093333416726,0.3146507673894665,0.5432497299333916,0.4555580954328552,-0.259676176224618,0.43260118749437804,-0.14122518404596068,-0.052855352240667675,-0.2410421610812633,0.20600774530650265,-0.2914969863705899,0.0624529406190353,0.1731799950269623,0.1848485853114108,0.12487932283411678,0.6103725706563279,-0.13730625922671894,-0.20505624221622096,-0.14178681330807238,-0.10582334976726908,-0.2799900466597313,-0.4044532473242386,0.143023729854428,0.23716831398493046,0.3777255739155897,0.08555122656120141,0.14495225033021186,0.18403415333601336,0.25866744456375806,0.6259890290382331,0.6524836750386916,0.6600749934521398,0.6811803698068446,-0.8907684233385742,0.8928121842432454,0.7591672277343213,0.7461916882649728,0.5080209086082885,0.42118872161890175,0.6415742979092116,-0.32658958377802744,0.8793417437040594,0.33288671686100396,-0.29418035027708345,0.10449777071667411,-0.07995777963750426,-0.2617091191387598,0.16411041940413923,-0.1575759648789693,0.09207271620325704,0.2741346518938286,0.3693169968705741,0.07943952977951348,0.08555421896040577,0.07656481324371811,0.0710847052631344,0.056046021601452264,0.06016818529978419,0.028520816582609656,0.2870977845563372,0.33691025449512346,-0.11252561121037322,0.11403273255264045,0.1577227694555741,0.6841903280809226,-0.26216990552971314,-0.16567800009143482,0.014493998274058173,0.00020177807539754837,0.011633811069511689,0.3701032427166674,0.07836599044357448,0.12535304205589184,0.2930502181250692
0.006367593616990321,0.520461482681207,0.12233841797493687,-0.19401488139391082,-0.025019905005522734,0.14574122686607743,1.0,0.8224241501446314,0.8945473855135131,-0.410957888531019,-0.02136731390488745,-0.23999419329125402,-0.2967228424029583,0.11977581520853163,0.26549813277057926,-0.27909126663908124,-0.2578443806083407,0.21339695985689613,-0.31207598587678886,-0.2661376236005202,-0.40504769902209453,-0.38419340700941573,-0.2837949396238139,-0.15739910386369318,-0.26529954098596,-0.17398871722078962,-0.31116723802970686,0.0864026311827309,0.5002187658498762,0.17432038076784914,0.12012429259740291,0.023817709424413292,0.27315521174522894,-0.19183653728039773,-0.10717088176453865,0.34652063386753273,0.10871067493786049,-0.10909497328871036,-0.20712271264820695,0.5608403579293628,-0.13245708897861713,-0.16976151416552035,0.2973631119883057,-0.13929089138860085,-0.14887034073887537,-0.16641092193512072,-0.12357837233119506,-0.01056114101280687,-0.050586868705212784,0.03269820899464638,0.19192027586909996,-0.009834050657383743,0.37721481227112413,0.37664155006943456,0.3588413605412169,0.33511803965747183,0.07413842983131369,0.053732847806182094,0.03560755844291073,0.023119238447451996,-0.050939901143909436,0.07784459836628194,0.27113852051926424,0.27286620364776704,0.22734979648664494,0.23294836579313397,0.27017887235097054,-0.274165615163148,0.22269767293796217,0.02450238738861935,-0.07914176070080434,-0.04720764853981423,0.02771742321677034,-0.2606191440155516,0.12194663704478556,0.03532940439468277,0.10417856223353637,0.27982917463413814,0.17392108790044378,-0.258720155552845,-0.24972574851494,-0.24226848770621182,-0.29692608272846643,-0.29924523933221964,-0.28699289158729,-0.30720657627744485,0.2730520991220575,-0.1711468800764013,-0.12114451310486275,-0.0058883184927024075,-0.024945549180800906,-0.06853717547341856,0.08028057798161331,-0.3571451323983914,-0.36122541979566947,-0.1505552136103679,0.025735551588053598,-0.09574901730989527,-0.1732794624102009,0.0013011592999008271,0.060477248657948554
0.1303438912801953,0.36733842616836415,0.15347452112735577,-0.26685193553779085,0.10072742038541917,0.20587022097987545,0.8224241501446314,1.0,0.93371999014801,-0.520636974217483,0.11261445537352924,-0.08988388680280529,-0.3427404573403058,0.25969858788600486,0.1246256345255594,-0.3571574723764556,-0.42095357240993236,0.19191581615047995,-0.4244146050608707,-0.30783914494296827,-0.41392432423604747,-0.3785353910132156,-0.25969315306461394,-0.14966797681668645,-0.32515881601027324,-0.1506821245526071,-0.3216631379796886,0.17772551771834233,0.45407381787440054,0.14709227948855436,0.1040924682994499,-0.00011217891025865794,0.22940489411556472,0.006609522644600005,-0.10147672605698259,0.22325355089934268,0.09741839097876798,-0.15814591559558586,-0.008832121932355531,0.7618912470594221,0.074428525939491,0.03147789222276484,0.21321650584665985,-0.25532641479713336,-0.2482604740801657,-0.20948864640848458,-0.2533021596774366,0.08277024466171357,0.03287804159030878,0.12570842862805098,0.3045391307077123,0.11436065626877524,0.47719673369105864,0.5027616891864602,0.50433624322688,0.4935982791757362,0.25230035678299245,0.2352689466523363,0.21442421189860356,0.19993502590144083,-0.14963141624343196,0.18027459860777625,0.25998159520504066,0.2231450837456033,0.08123902307666014,0.14111500518029702,0.20218923967675081,-0.5784637148086433,0.30395105139644857,0.31170837019898867,-0.2984573429438998,0.06612245896828826,0.016667331867127672,-0.587259977542137,0.09963563360985037,-0.14930962146705973,0.08137236928707203,0.2203254882697696,0.14984720880162786,-0.17825178066537703,-0.17804874952439148,-0.18410015170438865,-0.15898329866313718,-0.1941504896216763,-0.19460924557013928,-0.22352271548280553,0.27495014575267174,-0.016570610952199957,-0.08984851782283222,0.10076730471811486,0.0685348348791311,0.07766363056110497,-0.047540484838940626,-0.559075135741101,-0.505992849178523,-0.31764697579473167,0.062476175767479915,0.11972486609294616,-0.023506979036355295,0.11729027959442823,0.15335668826271848
0.07559601297785826,0.2952251550915062,0.13406798002674478,-0.18380440847119775,0.05276119991653054,0.08634336938716768,0.8945473855135131,0.93371999014801,1.0,-0.32309152502592764,0.05457905420842586,-0.13889331358284562,-0.3268029498429477,0.10336756558620297,0.14487576216480977,-0.22154308583335308,-0.2333253205914293,0.15077936637968778,-0.2714795028883133,-0.259318242192022,-0.34208404916550966,-0.3149396751399356,-0.26179045596507233,-0.15097543068902033,-0.27557726322978204,-0.1611742189453338,-0.2794579494150418,0.13567873609869305,0.47108974300994605,0.11131698759422275,0.06378492099068182,0.09392733325497783,0.20125138714813295,-0.150371866594167,-0.15656437086656289,0.39307575733042366,0.03090872306056135,-0.06289617033649983,-0.10517446129738567,0.7720855165743673,-0.05024209196145583,-0.07942020088744323,0.056441798817157614,-0.2326158476942084,-0.22087984749046066,-0.1970305907353666,-0.22761660297030278,0.059943484054134855,0.03311006316098678,0.0803479386788892,0.2448762715089603,0.05359396406858357,0.4814866216365482,0.48927062572878083,0.4710362113571259,0.4354193114248024,0.17797562543783305,0.1524265598954008,0.12822085255118482,0.1079733456690959,-0.053740098043242,0.0724094292007326,0.12733147897396127,0.09327558222388428,-0.04381348770690887,0.00585219918313418,0.06567712711459743,-0.4780450963496928,0.1719219218283573,0.25777884898111136,-0.26801405185942534,0.03546065696410309,0.0010722483646917042,-0.4878765282087986,0.06564304342092928,-0.0764355628526885,0.005482348564717927,0.20122750487999355,0.11530908738534222,-0.16601482826190364,-0.15861612687622775,-0.15235361737253686,-0.1974047932878071,-0.20709287190124873,-0.1976576361803001,-0.23441645693306737,0.3372320328964707,-0.09892306553687236,-0.07887804127274291,0.06805750858640706,0.03703795605409737,0.005593972172881812,-0.013802160364128057,-0.46289720202858475,-0.4790773381356597,-0.2745399314181042,0.03163171087872853,0.045979255071964306,-0.0404187829838683,0.08317959370501177,0.09934668020921551
-0.10200553593243084,-0.6126661138088795,0.052933674922774065,0.13648281434728127,-0.2720195755374479,-0.2276941387113519,-0.410957888531019,-0.520636974217483,-0.32309152502592764,1.0,-0.10607510318968295,-0.11133671675217761,-0.29008565049275853,-0.8386623791526203,-0.15863862610920257,0.075723613465228,0.9418172116916194,0.1429358195256957,0.6579006041784797,-0.2251136050838443,-0.03113616407537116,-0.03347565031863025,-0.17055192592015972,-0.05072085173691701,0.050025831086328396,-0.1133469210405424,-0.029623518460980616,-0.062354078598954595,0.09969022730872007,0.1973462938024475,0.2711762349853648,-0.21860614033160028,0.12885019641908235,-0.6144050696408094,0.012246434545639007,0.08620258991551903,0.14557166553833084,-0.13697032965693215,0.18605616414487228,-0.22120747374072505,0.06470913554749742,0.1321392787634309,-0.5724824354595763,-0.25640964327331406,-0.2373199450175147,-0.2407254737264732,-0.19879848861106159,0.00694945658478884,0.02075985246974818,-0.049951112791022836,0.009646308453048395,-0.11416003120258882,-0.17855320409935338,-0.20024841879704974,-0.23903531421310967,-0.2642828966611585,-0.20598883617867172,-0.2050169969298483,-0.21008404016781454,-0.20920555311278732,0.16523408843854603,-0.162811671524729,-0.303523952286496,-0.3459797235772677,-0.587271364919872,-0.6515124851340679,-0.40384671877757566,0.04980610852510702,-0.25309799640325953,0.25609682047994664,-0.16340155953394933,0.03871325059140166,-0.27795873405321686,0.05938348505522402,0.02443923600269988,0.25649987305791294,-0.4211973469673205,0.15203210158197522,0.04575041809828791,-0.1593270182233455,-0.14996476684725715,-0.1288798772056931,-0.2609572783474628,-0.2255895101712393,-0.21926645880003784,-0.2259615238460103,0.06506574804034268,-0.2150322640522565,0.20361521208316344,-0.032220883153005676,-0.036676821475696814,-0.13995722550360698,0.14976323977922798,0.3943472905995036,0.3729707314632434,0.2556594932557384,-0.12424517801305478,0.015434066601185563,0.006785722553397476,-0.010167977465657419,0.06717145398855652
